,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,693763,-,-,-,33.21,-97.14,-6,203,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,v3.0.1
1,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,2009,7,7,9,30,725,116,813,0.7000000000000001,31,41.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8998,2009,7,7,10,0,801,122,833,1.0,32,35.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8999,2009,7,7,10,30,866,126,848,1.2000000000000002,32,29.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,2009,7,7,11,0,918,131,856,1.4000000000000001,33,23.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9001,2009,7,7,11,30,956,133,863,1.5,33,17.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9002,2009,7,7,12,0,977,142,856,1.7000000000000002,34,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9003,2009,7,7,12,30,985,142,857,1.8,34,10.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,2009,7,7,13,0,977,145,850,1.9000000000000001,35,12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,2009,7,7,13,30,955,144,844,2.0,35,16.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,2009,7,7,14,0,918,142,835,2.1,35,21.830000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,2009,7,7,14,30,868,139,823,2.1,35,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,2009,7,7,15,0,806,132,812,2.1,35,33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9009,2009,7,7,15,30,732,127,791,2.1,35,40.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,2009,7,7,16,0,649,117,771,2.2,35,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,2009,7,7,16,30,557,110,736,2.2,34,52.660000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9012,2009,7,7,17,0,459,99,697,2.2,34,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,2009,7,7,17,30,358,89,637,2.0,33,65.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,2009,7,7,18,0,256,75,561,1.9000000000000001,32,71.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9015,2009,7,7,18,30,159,59,448,1.7000000000000002,30,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,2009,7,7,19,0,72,37,286,1.5,29,83.07000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9017,2009,7,7,19,30,11,9,58,1.7000000000000002,28,88.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9018,2009,7,7,20,0,0,0,0,1.9000000000000001,28,94.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019,2009,7,7,20,30,0,0,0,2.0,27,99.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9020,2009,7,7,21,0,0,0,0,2.1,27,104.57000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9021,2009,7,7,21,30,0,0,0,2.1,26,109.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9022,2009,7,7,22,0,0,0,0,2.1,26,113.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9023,2009,7,7,22,30,0,0,0,2.0,25,117.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9024,2009,7,7,23,0,0,0,0,2.0,25,120.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9025,2009,7,7,23,30,0,0,0,1.9000000000000001,25,122.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9026,2009,7,8,0,0,0,0,0,1.9000000000000001,25,123.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9027,2009,7,8,0,30,0,0,0,1.9000000000000001,24,124.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9028,2009,7,8,1,0,0,0,0,1.9000000000000001,24,123.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9029,2009,7,8,1,30,0,0,0,1.9000000000000001,24,122.74000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,2009,7,8,2,0,0,0,0,1.9000000000000001,24,120.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9031,2009,7,8,2,30,0,0,0,1.9000000000000001,23,117.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9032,2009,7,8,3,0,0,0,0,1.9000000000000001,23,114.32000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9033,2009,7,8,3,30,0,0,0,1.8,23,110.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,2009,7,8,4,0,0,0,0,1.8,23,105.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9035,2009,7,8,4,30,0,0,0,1.8,23,100.85000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036,2009,7,8,5,0,0,0,0,1.9000000000000001,23,95.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9037,2009,7,8,5,30,0,0,0,2.3000000000000003,23,90.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9038,2009,7,8,6,0,52,32,205,2.7,24,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9039,2009,7,8,6,30,134,59,381,2.6,25,78.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9040,2009,7,8,7,0,229,79,504,2.6,27,72.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9041,2009,7,8,7,30,330,94,593,2.7,29,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9042,2009,7,8,8,0,431,107,657,2.8000000000000003,31,60.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9043,2009,7,8,8,30,530,116,707,2.7,32,54.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9044,2009,7,8,9,0,623,126,742,2.6,34,47.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9045,2009,7,8,9,30,709,133,771,2.5,35,41.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9046,2009,7,8,10,0,785,141,790,2.4000000000000004,36,35.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9047,2009,7,8,10,30,850,146,807,2.4000000000000004,36,29.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048,2009,7,8,11,0,903,151,818,2.4000000000000004,37,23.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9049,2009,7,8,11,30,941,153,827,2.4000000000000004,37,17.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9050,2009,7,8,12,0,964,160,825,2.5,38,13.120000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9051,2009,7,8,12,30,973,161,827,2.5,38,10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9052,2009,7,8,13,0,966,161,823,2.6,39,12.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9053,2009,7,8,13,30,945,160,818,2.7,39,16.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9054,2009,7,8,14,0,909,159,808,2.9000000000000004,39,21.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9055,2009,7,8,14,30,859,155,795,3.0,38,27.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9056,2009,7,8,15,0,786,181,728,3.2,38,33.910000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9057,2009,7,8,15,30,713,174,704,3.3000000000000003,37,40.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9058,2009,7,8,16,0,631,161,682,3.5,37,46.410000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9059,2009,7,8,16,30,540,150,643,3.5,36,52.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9060,2009,7,8,17,0,269,219,96,3.6,36,58.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9061,2009,7,8,17,30,345,118,539,3.4000000000000004,35,65.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9062,2009,7,8,18,0,247,95,470,3.2,34,71.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9063,2009,7,8,18,30,151,72,356,2.8000000000000003,32,77.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9064,2009,7,8,19,0,68,42,212,2.5,31,83.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9065,2009,7,8,19,30,9,8,29,2.7,30,88.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9066,2009,7,8,20,0,0,0,0,3.0,29,94.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9067,2009,7,8,20,30,0,0,0,3.0,28,99.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9068,2009,7,8,21,0,0,0,0,3.0,28,104.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9069,2009,7,8,21,30,0,0,0,2.9000000000000004,27,109.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9070,2009,7,8,22,0,0,0,0,2.9000000000000004,27,113.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9071,2009,7,8,22,30,0,0,0,2.9000000000000004,26,117.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9072,2009,7,8,23,0,0,0,0,2.9000000000000004,26,120.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9073,2009,7,8,23,30,0,0,0,2.9000000000000004,26,122.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,2009,7,9,0,0,0,0,0,2.9000000000000004,26,123.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9075,2009,7,9,0,30,0,0,0,2.9000000000000004,25,124.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9076,2009,7,9,1,0,0,0,0,2.9000000000000004,25,124.10000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9077,2009,7,9,1,30,0,0,0,2.8000000000000003,24,122.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9078,2009,7,9,2,0,0,0,0,2.8000000000000003,24,120.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9079,2009,7,9,2,30,0,0,0,2.6,24,117.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9080,2009,7,9,3,0,0,0,0,2.5,24,114.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9081,2009,7,9,3,30,0,0,0,2.3000000000000003,24,110.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9082,2009,7,9,4,0,0,0,0,2.2,24,105.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9083,2009,7,9,4,30,0,0,0,2.2,24,100.96000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9084,2009,7,9,5,0,0,0,0,2.3000000000000003,24,95.74000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,2009,7,9,5,30,0,0,0,2.6,24,90.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9086,2009,7,9,6,0,47,35,135,3.0,25,84.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9087,2009,7,9,6,30,127,68,302,3.1,26,78.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9088,2009,7,9,7,0,173,107,222,3.2,28,72.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9089,2009,7,9,7,30,57,57,0,3.3000000000000003,29,66.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9090,2009,7,9,8,0,163,159,6,3.5,31,60.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9091,2009,7,9,8,30,454,214,411,3.6,32,54.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9092,2009,7,9,9,0,238,227,15,3.7,34,48.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9093,2009,7,9,9,30,143,143,0,3.7,35,41.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9094,2009,7,9,10,0,193,188,6,3.7,36,35.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9095,2009,7,9,10,30,409,371,43,3.7,37,29.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9096,2009,7,9,11,0,892,178,778,3.7,38,23.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9097,2009,7,9,11,30,932,181,788,3.7,38,17.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9098,2009,7,9,12,0,967,153,836,3.8000000000000003,39,13.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9099,2009,7,9,12,30,977,154,838,3.8000000000000003,39,10.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9100,2009,7,9,13,0,972,151,840,3.9000000000000004,40,12.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9101,2009,7,9,13,30,951,150,836,4.0,40,16.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9102,2009,7,9,14,0,917,145,832,4.1000000000000005,40,21.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9103,2009,7,9,14,30,867,142,820,4.1000000000000005,40,27.810000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9104,2009,7,9,15,0,806,134,810,4.1000000000000005,40,33.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9105,2009,7,9,15,30,732,129,789,4.1000000000000005,39,40.160000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9106,2009,7,9,16,0,649,120,767,4.1000000000000005,39,46.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9107,2009,7,9,16,30,557,113,732,4.0,38,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9108,2009,7,9,17,0,459,103,690,3.9000000000000004,38,58.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9109,2009,7,9,17,30,357,92,629,3.4000000000000004,37,65.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9110,2009,7,9,18,0,255,78,552,3.0,36,71.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9111,2009,7,9,18,30,157,62,434,2.5,34,77.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9112,2009,7,9,19,0,71,39,268,2.1,33,83.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9113,2009,7,9,19,30,10,9,40,2.3000000000000003,32,88.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9114,2009,7,9,20,0,0,0,0,2.5,31,94.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9115,2009,7,9,20,30,0,0,0,2.7,30,99.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9116,2009,7,9,21,0,0,0,0,3.0,30,104.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9117,2009,7,9,21,30,0,0,0,3.2,30,109.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9118,2009,7,9,22,0,0,0,0,3.4000000000000004,30,113.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9119,2009,7,9,22,30,0,0,0,3.4000000000000004,29,117.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9120,2009,7,9,23,0,0,0,0,3.5,29,120.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9121,2009,7,9,23,30,0,0,0,3.5,28,122.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9122,2009,7,10,0,0,0,0,0,3.5,28,123.99000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9123,2009,7,10,0,30,0,0,0,3.4000000000000004,27,124.57000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9124,2009,7,10,1,0,0,0,0,3.3000000000000003,27,124.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9125,2009,7,10,1,30,0,0,0,3.0,26,122.99000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9126,2009,7,10,2,0,0,0,0,2.9000000000000004,26,120.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9127,2009,7,10,2,30,0,0,0,2.7,25,118.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9128,2009,7,10,3,0,0,0,0,2.6,25,114.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9129,2009,7,10,3,30,0,0,0,2.6,25,110.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9130,2009,7,10,4,0,0,0,0,2.6,25,105.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9131,2009,7,10,4,30,0,0,0,2.7,25,101.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9132,2009,7,10,5,0,0,0,0,2.8000000000000003,25,95.85000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9133,2009,7,10,5,30,0,0,0,3.2,25,90.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9134,2009,7,10,6,0,49,33,173,3.6,26,84.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9135,2009,7,10,6,30,130,60,358,3.9000000000000004,27,78.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9136,2009,7,10,7,0,224,82,483,4.3,29,72.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9137,2009,7,10,7,30,325,97,577,4.5,30,66.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9138,2009,7,10,8,0,427,111,642,4.7,32,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9139,2009,7,10,8,30,526,122,695,4.7,33,54.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9140,2009,7,10,9,0,621,131,733,4.800000000000001,35,48.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9141,2009,7,10,9,30,708,138,765,4.6000000000000005,36,41.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9142,2009,7,10,10,0,786,144,789,4.6000000000000005,37,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9143,2009,7,10,10,30,853,148,808,4.5,38,29.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9144,2009,7,10,11,0,907,151,823,4.4,39,23.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9145,2009,7,10,11,30,947,154,833,4.3,39,17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9146,2009,7,10,12,0,971,158,835,4.3,40,13.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9147,2009,7,10,12,30,981,159,838,4.2,40,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9148,2009,7,10,13,0,976,158,837,4.2,41,12.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9149,2009,7,10,13,30,955,156,833,4.1000000000000005,41,16.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9150,2009,7,10,14,0,919,153,826,4.1000000000000005,41,21.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9151,2009,7,10,14,30,869,150,813,4.1000000000000005,41,27.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9152,2009,7,10,15,0,805,148,792,4.1000000000000005,41,33.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9153,2009,7,10,15,30,730,143,769,4.1000000000000005,40,40.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9154,2009,7,10,16,0,646,134,743,4.1000000000000005,40,46.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,2009,7,10,16,30,553,126,705,4.0,39,52.730000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9156,2009,7,10,17,0,455,114,661,4.0,39,58.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9157,2009,7,10,17,30,353,102,597,3.7,38,65.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9158,2009,7,10,18,0,252,86,516,3.4000000000000004,37,71.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,2009,7,10,18,30,154,67,397,2.9000000000000004,35,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9160,2009,7,10,19,0,68,41,233,2.4000000000000004,33,83.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,2009,7,10,19,30,9,8,29,2.5,32,88.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162,2009,7,10,20,0,0,0,0,2.8000000000000003,32,94.46000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,2009,7,10,20,30,0,0,0,2.9000000000000004,31,99.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9164,2009,7,10,21,0,0,0,0,3.1,31,104.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,2009,7,10,21,30,0,0,0,3.2,30,109.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,2009,7,10,22,0,0,0,0,3.3000000000000003,30,113.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9167,2009,7,10,22,30,0,0,0,3.4000000000000004,29,117.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9168,2009,7,10,23,0,0,0,0,3.6,29,120.32000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9169,2009,7,10,23,30,0,0,0,3.7,28,122.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9170,2009,7,11,0,0,0,0,0,3.8000000000000003,28,124.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9171,2009,7,11,0,30,0,0,0,3.9000000000000004,27,124.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9172,2009,7,11,1,0,0,0,0,4.0,27,124.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9173,2009,7,11,1,30,0,0,0,3.8000000000000003,27,123.13000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9174,2009,7,11,2,0,0,0,0,3.7,27,121.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9175,2009,7,11,2,30,0,0,0,3.4000000000000004,26,118.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9176,2009,7,11,3,0,0,0,0,3.1,26,114.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9177,2009,7,11,3,30,0,0,0,3.0,25,110.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9178,2009,7,11,4,0,0,0,0,2.9000000000000004,25,106.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9179,2009,7,11,4,30,0,0,0,2.8000000000000003,25,101.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9180,2009,7,11,5,0,0,0,0,2.7,25,95.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9181,2009,7,11,5,30,0,0,0,3.0,26,90.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9182,2009,7,11,6,0,47,33,158,3.3000000000000003,27,84.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9183,2009,7,11,6,30,127,62,340,3.7,28,78.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9184,2009,7,11,7,0,222,84,471,4.1000000000000005,29,72.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9185,2009,7,11,7,30,323,101,567,4.1000000000000005,31,66.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9186,2009,7,11,8,0,426,113,639,4.2,33,60.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9187,2009,7,11,8,30,527,124,692,4.0,34,54.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9188,2009,7,11,9,0,622,132,734,3.8000000000000003,35,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9189,2009,7,11,9,30,710,140,766,3.5,36,41.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9190,2009,7,11,10,0,788,145,791,3.2,37,35.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9191,2009,7,11,10,30,855,150,810,3.0,38,29.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9192,2009,7,11,11,0,909,153,825,2.9000000000000004,39,23.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9193,2009,7,11,11,30,949,155,834,2.8000000000000003,39,18.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
